ckpt_index,method,env_id,episode,episode_in_env,step,mode,reason,rss_margin,rss_margin_current,rss_margin_min_pred,rss_margin_final_pred,rss_lateral_clearance_min_pred,rss_lateral_clearance_final_pred,predicted_progress,mpc_success,mpc_num_candidates,mpc_num_feasible,mpc_best_cost,fallback_used,cbf_mode,cbf_reason,cbf_action_delta,cbf_acc_safe,cbf_steer_safe,cbf_reference_mode,cbf_reference_action_delta,cbf_reference_acc_safe,cbf_reference_steer_safe,cbf_guard_used,cbf_guard_delta,selective_mpc_enabled,mpc_called,mpc_call_reason,deadlock_risk,deadlock_score,deadlock_counter,deadlock_window_progress,deadlock_window_avg_speed,deadlock_cbf_active_ratio,deadlock_front_active_ratio,deadlock_avg_cbf_delta,deadlock_cbf_fallback_ratio,deadlock_route_completion,deadlock_reason,terminal_recoverable,terminal_recovery_reason,recovery_progress,recovery_margin_improvement,blocking_object_final,minimum_risk_stop_used,mpc_terminal_feasible,mpc_guard_rejected,cbf_guard_override_used,cbf_guard_override_reason,certified_recovery_override_used,certified_recovery_override_reason,guard_reject_reason,lateral_guard_reject_reason,recovery_hold_used,mpc_failure_reason,mpc_num_corridors,mpc_num_rss_feasible,mpc_num_road_safe,mpc_num_terminal_recoverable,mpc_num_guard_rejected,mpc_no_rss_feasible_count,mpc_no_road_safe_count,mpc_no_terminal_recoverable_count,mpc_guard_rejected_count,active_recovery_corridor,selected_recovery_corridor,previous_recovery_corridor,corridor_switch_used,corridor_switch_reason,left_corridor_available,right_corridor_available,forward_corridor_available,recenter_corridor_available,drivable_corridor_available,no_left_corridor,no_right_corridor,no_forward_corridor,no_recenter_corridor,road_boundary_active,corridor_target_lateral_offset,corridor_target_speed,corridor_cost,corridor_terminal_recoverable,first_step_recovery_feasible,first_step_recovery_reason,recovery_horizon_steps_used,dynamic_vehicle_detected,selected_candidate_family,best_candidate_family,num_candidates_brake,num_candidates_creep,num_candidates_left,num_candidates_right,best_brake_cost,best_creep_cost,best_left_cost,best_right_cost,best_left_terminal_recoverable,best_right_terminal_recoverable,best_left_guard_rejected,best_right_guard_rejected,left_reject_reason,right_reject_reason,brake_selected_reason,mpc_time_ms,candidate_generation_time_ms,candidate_evaluation_time_ms,num_total_candidates,num_random_candidates,num_structured_candidates,lateral_rss_margin,front_object_path_overlap,front_object_lateral_distance,front_object_lateral_margin,front_object_deconflicted,longitudinal_constraint_relaxed_by_lateral_escape,initial_lateral_rss_margin,final_lateral_rss_margin,predicted_lateral_distance,predicted_lateral_rss_margin,predicted_path_overlap,predicted_path_overlap_reducing,terminal_lateral_separation_safe,terminal_lateral_deconflicted,road_boundary_safe,immediate_longitudinal_margin_safe,lateral_rss_improvement,path_overlap_reduced,terminal_deconflicted,first_step_lateral_margin_improves,first_step_path_overlap_reduces,first_step_lateral_distance_increases,certified_lateral_escape_used,certified_lateral_escape_side,certified_lateral_escape_reason,guard_rejected_lateral_escape,mpc_action_before_guard_acc,mpc_action_before_guard_steer,action_after_guard_acc,action_after_guard_steer,right_steer_value_used,left_steer_value_used,selected_steer_before_guard,selected_steer_after_guard,right_road_safe,left_road_safe,right_lateral_rss_safe,left_lateral_rss_safe,right_escape_available,left_escape_available,right_escape_reject_reason,left_escape_reject_reason,best_left_lateral_rss_margin,best_right_lateral_rss_margin,right_candidate_generated,left_candidate_generated,action_delta,acc_nominal,acc_safe,acc_delta,steer_nominal,steer_safe,steer_delta,step_cost,cumulative_cost,crash,crash_vehicle,crash_object,out_of_road,route_completion,velocity,filter_applied,object_kind,d_front,rss_distance,env_action_nominal_steer,env_action_nominal_throttle_brake,env_action_safe_steer,env_action_safe_throttle_brake,internal_action_nominal_acc,internal_action_nominal_steer,internal_action_safe_acc,internal_action_safe_steer,adapter_error
10000,ppl_rss_mpc,1032,1,1,149,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9861202239990234,-0.15789735317230225,normal,0.0,1.9861202239990234,-0.15789735317230225,False,0.0,True,False,,False,0.2836852380207607,0,10.622497408434652,5.74388935006057,0.1,0.1,0.20819857120513915,0.0,0.4793887738204671,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,0.0,False,False,False,False,False,False,,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,0.0,1.9861202239990234,1.9861202239990234,0.0,-0.15789735317230225,-0.15789735317230225,0.0,0.0,0.0,False,False,False,False,0.4821717817069774,7.8454303301726664,False,none,inf,0.0,-0.15789735317230225,0.9930601119995117,-0.15789735317230225,0.9930601119995117,1.9861202239990234,-0.15789735317230225,1.9861202239990234,-0.15789735317230225,
10000,ppl_rss_mpc,1032,1,1,150,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9241540431976318,-0.3441140055656433,normal,0.0,1.9241540431976318,-0.3441140055656433,False,0.0,True,False,,False,0.2836852380207607,0,10.970257906758034,5.954029473174166,0.1,0.1,0.20819857120513915,0.0,0.4821717817069774,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,0.0,False,False,False,False,False,False,,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,0.0,1.9241540431976318,1.9241540431976318,0.0,-0.3441140055656433,-0.3441140055656433,0.0,0.0,0.0,False,False,False,False,0.4850068748141422,7.954345227780371,False,none,inf,0.0,-0.3441140055656433,0.9620770215988159,-0.3441140055656433,0.9620770215988159,1.9241540431976318,-0.3441140055656433,1.9241540431976318,-0.3441140055656433,
10000,ppl_rss_mpc,1032,1,1,151,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9841442108154297,0.02761101722717285,normal,0.0,1.9841442108154297,0.02761101722717285,False,0.0,True,False,,False,0.2836852380207607,0,11.332246171826508,6.155562796256122,0.1,0.1,0.20819857120513915,0.0,0.4850068748141422,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,0.0,False,False,False,False,False,False,,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,0.0,1.9841442108154297,1.9841442108154297,0.0,0.02761101722717285,0.02761101722717285,0.0,0.0,0.0,False,False,False,False,0.4878762848256944,8.189754147681327,False,none,inf,0.0,0.02761101722717285,0.9920721054077148,0.02761101722717285,0.9920721054077148,1.9841442108154297,0.02761101722717285,1.9841442108154297,0.02761101722717285,
10000,ppl_rss_mpc,1032,1,1,152,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9811029434204102,-0.03962010145187378,normal,0.0,1.9811029434204102,-0.03962010145187378,False,0.0,True,False,,False,0.2836852380207607,0,11.70961674061199,6.355102319926916,0.1,0.1,0.20819857120513915,0.0,0.4878762848256944,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,0.0,False,False,False,False,False,False,,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,0.0,1.9811029434204102,1.9811029434204102,0.0,-0.03962010145187378,-0.03962010145187378,0.0,0.0,0.0,False,False,False,False,0.49084356498621035,8.472768562774156,False,none,inf,0.0,-0.03962010145187378,0.9905514717102051,-0.03962010145187378,0.9905514717102051,1.9811029434204102,-0.03962010145187378,1.9811029434204102,-0.03962010145187378,
10000,ppl_rss_mpc,1032,1,1,153,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.987752914428711,0.18298721313476562,normal,0.0,1.987752914428711,0.18298721313476562,False,0.0,True,False,,False,0.2836852380207607,0,12.109683568706183,6.554807905585642,0.1,0.1,0.20819857120513915,0.0,0.49084356498621035,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,0.0,False,False,False,False,False,False,,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,0.0,1.987752914428711,1.987752914428711,0.0,0.18298721313476562,0.18298721313476562,0.0,0.0,0.0,False,False,False,False,0.49390268604373244,8.638012288031149,False,none,inf,0.0,0.18298721313476562,0.9938764572143555,0.18298721313476562,0.9938764572143555,1.987752914428711,0.18298721313476562,1.987752914428711,0.18298721313476562,
10000,ppl_rss_mpc,1032,1,1,154,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9975314140319824,0.521613359451294,normal,0.0,1.9975314140319824,0.521613359451294,False,0.0,True,False,,False,0.2836852380207607,0,12.539688495615477,6.750879813112006,0.1,0.1,0.20819857120513915,0.0,0.49390268604373244,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,0.0,False,False,False,False,False,False,,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,0.0,1.9975314140319824,1.9975314140319824,0.0,0.521613359451294,0.521613359451294,0.0,0.0,0.0,False,False,False,False,0.4970293440127298,8.662630118989544,False,none,inf,0.0,0.521613359451294,0.9987657070159912,0.521613359451294,0.9987657070159912,1.9975314140319824,0.521613359451294,1.9975314140319824,0.521613359451294,
10000,ppl_rss_mpc,1032,1,1,155,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9998784065246582,0.9195871353149414,normal,0.0,1.9998784065246582,0.9195871353149414,False,0.0,True,False,,False,0.2836852380207607,0,12.942475591862802,6.93447956057624,0.1,0.1,0.20819857120513915,0.0,0.4970293440127298,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,0.0,False,False,False,False,False,False,,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,0.0,1.9998784065246582,1.9998784065246582,0.0,0.9195871353149414,0.9195871353149414,0.0,0.0,0.0,False,False,False,False,0.4996994472099197,8.550676749618388,False,none,inf,0.0,0.9195871353149414,0.9999392032623291,0.9195871353149414,0.9999392032623291,1.9998784065246582,0.9195871353149414,1.9998784065246582,0.9195871353149414,
10000,ppl_rss_mpc,1032,1,1,156,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9984440803527832,0.9603466987609863,normal,0.0,1.9984440803527832,0.9603466987609863,False,0.0,True,False,,False,0.2836852380207607,0,13.297775432622803,7.098368569236564,0.1,0.1,0.20819857120513915,0.0,0.4996994472099197,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,0.0,False,False,False,False,False,False,,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,0.0,1.9984440803527832,1.9984440803527832,0.0,0.9603466987609863,0.9603466987609863,0.0,0.0,0.0,False,False,False,False,0.5023328857430231,8.426698447240868,False,none,inf,0.0,0.9603466987609863,0.9992220401763916,0.9603466987609863,0.9992220401763916,1.9984440803527832,0.9603466987609863,1.9984440803527832,0.9603466987609863,
10000,ppl_rss_mpc,1032,1,1,157,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9945402145385742,0.957718014717102,normal,0.0,1.9945402145385742,0.957718014717102,False,0.0,True,False,,False,0.2836852380207607,0,13.633824318836075,7.245384568477074,0.1,0.1,0.20819857120513915,0.0,0.5023328857430231,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,0.0,False,False,False,False,False,False,,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,0.0,1.9945402145385742,1.9945402145385742,0.0,0.957718014717102,0.957718014717102,0.0,0.0,0.0,False,False,False,False,0.5049286788061401,8.315311632247473,False,none,inf,0.0,0.957718014717102,0.9972701072692871,0.957718014717102,0.9972701072692871,1.9945402145385742,0.957718014717102,1.9945402145385742,0.957718014717102,
10000,ppl_rss_mpc,1032,1,1,158,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9939966201782227,0.8777897357940674,normal,0.0,1.9939966201782227,0.8777897357940674,False,0.0,True,False,,False,0.2836852380207607,0,13.920337522308564,7.376004659438896,0.1,0.1,0.20819857120513915,0.0,0.5049286788061401,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,0.0,False,False,False,False,False,False,,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,0.0,1.9939966201782227,1.9939966201782227,0.0,0.8777897357940674,0.8777897357940674,0.0,0.0,0.0,False,False,False,False,0.5074937220815767,8.246020870806378,False,none,inf,0.0,0.8777897357940674,0.9969983100891113,0.8777897357940674,0.9969983100891113,1.9939966201782227,0.8777897357940674,1.9939966201782227,0.8777897357940674,
10000,ppl_rss_mpc,1032,1,1,159,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9959144592285156,0.7114876508712769,normal,0.0,1.9959144592285156,0.7114876508712769,False,0.0,True,False,,False,0.2836852380207607,0,14.131676400939025,7.4900499497074975,0.1,0.1,0.20819857120513915,0.0,0.5074937220815767,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,0.0,False,False,False,False,False,False,,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,0.0,1.9959144592285156,1.9959144592285156,0.0,0.7114876508712769,0.7114876508712769,0.0,0.0,0.0,False,False,False,False,0.5100423267722175,8.248282870374654,False,none,inf,0.0,0.7114876508712769,0.9979572296142578,0.7114876508712769,0.9979572296142578,1.9959144592285156,0.7114876508712769,1.9959144592285156,0.7114876508712769,
10000,ppl_rss_mpc,1032,1,1,160,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.992997646331787,0.4062924385070801,normal,0.0,1.992997646331787,0.4062924385070801,False,0.0,True,False,,False,0.2836852380207607,0,14.293116861897763,7.590445873897354,0.1,0.1,0.20819857120513915,0.0,0.5100423267722175,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,0.0,False,False,False,False,False,False,,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,0.0,1.992997646331787,1.992997646331787,0.0,0.4062924385070801,0.4062924385070801,0.0,0.0,0.0,False,False,False,False,0.5126030279955637,8.438391888323974,False,none,inf,0.0,0.4062924385070801,0.9964988231658936,0.4062924385070801,0.9964988231658936,1.992997646331787,0.4062924385070801,1.992997646331787,0.4062924385070801,
10000,ppl_rss_mpc,1032,1,1,161,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9942913055419922,0.23578250408172607,normal,0.0,1.9942913055419922,0.23578250408172607,False,0.0,True,False,,False,0.22515927257991972,0,14.445850227737676,7.6973440077941575,0.05,0.05,0.10404924631118773,0.0,0.5126030279955637,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,0.0,False,False,False,False,False,False,,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,0.0,1.9942913055419922,1.9942913055419922,0.0,0.23578250408172607,0.23578250408172607,0.0,0.0,0.0,False,False,False,False,0.5152306161848161,8.745804351946669,False,none,inf,0.0,0.23578250408172607,0.9971456527709961,0.23578250408172607,0.9971456527709961,1.9942913055419922,0.23578250408172607,1.9942913055419922,0.23578250408172607,
10000,ppl_rss_mpc,1032,1,1,162,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9918828010559082,0.21125280857086182,normal,0.0,1.9918828010559082,0.21125280857086182,False,0.0,True,False,,False,0.16666666666666666,0,14.587698147842485,7.827535055589737,0.0,0.0,0.0,0.0,0.5152306161848161,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,0.0,False,False,False,False,False,False,,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,0.0,1.9918828010559082,1.9918828010559082,0.0,0.21125280857086182,0.21125280857086182,0.0,0.0,0.0,False,False,False,False,0.517958479782186,9.033466576098883,False,none,inf,0.0,0.21125280857086182,0.9959414005279541,0.21125280857086182,0.9959414005279541,1.9918828010559082,0.21125280857086182,1.9918828010559082,0.21125280857086182,
10000,ppl_rss_mpc,1032,1,1,163,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9900922775268555,0.2594352960586548,normal,0.0,1.9900922775268555,0.2594352960586548,False,0.0,True,False,,False,0.16666666666666666,0,14.690983040522331,7.976226269778579,0.0,0.0,0.0,0.0,0.517958479782186,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,0.0,False,False,False,False,False,False,,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,0.0,1.9900922775268555,1.9900922775268555,0.0,0.2594352960586548,0.2594352960586548,0.0,0.0,0.0,False,False,False,False,0.5207774341222013,9.2769388264802,False,none,inf,0.0,0.2594352960586548,0.9950461387634277,0.2594352960586548,0.9950461387634277,1.9900922775268555,0.2594352960586548,1.9900922775268555,0.2594352960586548,
10000,ppl_rss_mpc,1032,1,1,164,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.971350908279419,0.21459364891052246,normal,0.0,1.971350908279419,0.21459364891052246,False,0.0,True,False,,False,0.16666666666666666,0,14.759010026604177,8.123556326522078,0.0,0.0,0.0,0.0,0.5207774341222013,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,0.0,False,False,False,False,False,False,,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,0.0,1.971350908279419,1.971350908279419,0.0,0.21459364891052246,0.21459364891052246,0.0,0.0,0.0,False,False,False,False,0.5236817013260597,9.555153952109864,False,none,inf,0.0,0.21459364891052246,0.9856754541397095,0.21459364891052246,0.9856754541397095,1.971350908279419,0.21459364891052246,1.971350908279419,0.21459364891052246,
10000,ppl_rss_mpc,1032,1,1,165,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9778618812561035,0.20168018341064453,normal,0.0,1.9778618812561035,0.20168018341064453,False,0.0,True,False,,False,0.16666666666666666,0,14.853535700234284,8.27376221047346,0.0,0.0,0.0,0.0,0.5236817013260597,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,0.0,False,False,False,False,False,False,,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,0.0,1.9778618812561035,1.9778618812561035,0.0,0.20168018341064453,0.20168018341064453,0.0,0.0,0.0,False,False,False,False,0.5266845303411344,9.830357134210157,False,none,inf,0.0,0.20168018341064453,0.9889309406280518,0.20168018341064453,0.9889309406280518,1.9778618812561035,0.20168018341064453,1.9778618812561035,0.20168018341064453,
10000,ppl_rss_mpc,1032,1,1,166,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9371941089630127,0.046188950538635254,normal,0.0,1.9371941089630127,0.046188950538635254,False,0.0,True,False,,False,0.16666666666666666,0,14.966181810764123,8.425572577973513,0.0,0.0,0.0,0.0,0.5266845303411344,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,0.0,False,False,False,False,False,False,,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,0.0,1.9371941089630127,1.9371941089630127,0.0,0.046188950538635254,0.046188950538635254,0.0,0.0,0.0,False,False,False,False,0.5297944838182165,10.104492874311278,False,none,inf,0.0,0.046188950538635254,0.9685970544815063,0.046188950538635254,0.9685970544815063,1.9371941089630127,0.046188950538635254,1.9371941089630127,0.046188950538635254,
10000,ppl_rss_mpc,1032,1,1,167,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.6856803894042969,-0.06861186027526855,normal,0.0,1.6856803894042969,-0.06861186027526855,False,0.0,True,False,,False,0.16666666666666666,0,15.032187616507802,8.576826884824301,0.0,0.0,0.0,0.0,0.5297944838182165,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,0.0,False,False,False,False,False,False,,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,0.0,1.6856803894042969,1.6856803894042969,0.0,-0.06861186027526855,-0.06861186027526855,0.0,0.0,0.0,False,False,False,False,0.5330211755090256,10.310955454231097,False,none,inf,0.0,-0.06861186027526855,0.8428401947021484,-0.06861186027526855,0.8428401947021484,1.6856803894042969,-0.06861186027526855,1.6856803894042969,-0.06861186027526855,
10000,ppl_rss_mpc,1032,1,1,168,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.037827491760254,-0.2889259457588196,normal,0.0,1.037827491760254,-0.2889259457588196,False,0.0,True,False,,False,0.16666666666666666,0,15.072187405627268,8.72434086490205,0.0,0.0,0.0,0.0,0.5330211755090256,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,0.0,False,False,False,False,False,False,,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,0.0,1.037827491760254,1.037827491760254,0.0,-0.2889259457588196,-0.2889259457588196,0.0,0.0,0.0,False,False,False,False,0.536326437751418,10.325944897137227,False,none,inf,0.0,-0.2889259457588196,0.518913745880127,-0.2889259457588196,0.518913745880127,1.037827491760254,-0.2889259457588196,1.037827491760254,-0.2889259457588196,
10000,ppl_rss_mpc,1032,1,1,169,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,0.28821325302124023,-0.09831011295318604,normal,0.0,0.28821325302124023,-0.09831011295318604,False,0.0,True,False,,False,0.16666666666666666,0,15.108559108799664,8.858571860028317,0.0,0.0,0.0,0.0,0.536326437751418,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,0.0,False,False,False,False,False,False,,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,0.0,0.28821325302124023,0.28821325302124023,0.0,-0.09831011295318604,-0.09831011295318604,0.0,0.0,0.0,False,False,False,False,0.5396379052476645,10.367750698689136,False,none,inf,0.0,-0.09831011295318604,0.14410662651062012,-0.09831011295318604,0.14410662651062012,0.28821325302124023,-0.09831011295318604,0.28821325302124023,-0.09831011295318604,
