ckpt_index,method,env_id,episode,episode_in_env,step,mode,reason,rss_margin,rss_margin_current,rss_margin_min_pred,rss_margin_final_pred,rss_lateral_clearance_min_pred,rss_lateral_clearance_final_pred,predicted_progress,mpc_success,mpc_num_candidates,mpc_num_feasible,mpc_best_cost,fallback_used,cbf_mode,cbf_reason,cbf_action_delta,cbf_acc_safe,cbf_steer_safe,cbf_reference_mode,cbf_reference_action_delta,cbf_reference_acc_safe,cbf_reference_steer_safe,cbf_guard_used,cbf_guard_delta,selective_mpc_enabled,mpc_called,mpc_call_reason,deadlock_risk,deadlock_score,deadlock_counter,deadlock_window_progress,deadlock_window_avg_speed,deadlock_cbf_active_ratio,deadlock_reason,terminal_recoverable,terminal_recovery_reason,recovery_progress,recovery_margin_improvement,blocking_object_final,minimum_risk_stop_used,dynamic_vehicle_detected,action_delta,acc_nominal,acc_safe,acc_delta,steer_nominal,steer_safe,steer_delta,step_cost,cumulative_cost,crash,crash_vehicle,crash_object,out_of_road,route_completion,velocity,filter_applied,object_kind,d_front,rss_distance,env_action_nominal_steer,env_action_nominal_throttle_brake,env_action_safe_steer,env_action_safe_throttle_brake,internal_action_nominal_acc,internal_action_nominal_steer,internal_action_safe_acc,internal_action_safe_steer,adapter_error
10000,ppl_rss_mpc,1000,1,1,1,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.993154764175415,0.3213740587234497,normal,0.0,1.993154764175415,0.3213740587234497,False,0.0,True,False,,False,0.0,0,0.0,0.0,0.0,insufficient_deadlock_window,False,,,,False,False,False,0.0,1.993154764175415,1.993154764175415,0.0,0.3213740587234497,0.3213740587234497,0.0,0.0,0.0,False,False,False,False,0.01600928442148904,0.30087151733443124,False,none,inf,0.0,0.3213740587234497,0.9965773820877075,0.3213740587234497,0.9965773820877075,1.993154764175415,0.3213740587234497,1.993154764175415,0.3213740587234497,
10000,ppl_rss_mpc,1000,1,1,2,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9981343746185303,0.28207385540008545,normal,0.0,1.9981343746185303,0.28207385540008545,False,0.0,True,False,,False,0.0,0,0.0,0.15043575866721562,0.0,insufficient_deadlock_window,False,,,,False,False,False,0.0,1.9981343746185303,1.9981343746185303,0.0,0.28207385540008545,0.28207385540008545,0.0,0.0,0.0,False,False,False,False,0.016124214254834193,0.6029286178994984,False,none,inf,0.0,0.28207385540008545,0.9990671873092651,0.28207385540008545,0.9990671873092651,1.9981343746185303,0.28207385540008545,1.9981343746185303,0.28207385540008545,
10000,ppl_rss_mpc,1000,1,1,3,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.997981071472168,0.27484583854675293,normal,0.0,1.997981071472168,0.27484583854675293,False,0.0,True,False,,False,0.0,0,0.0,0.3012667117446432,0.0,insufficient_deadlock_window,False,,,,False,False,False,0.0,1.997981071472168,1.997981071472168,0.0,0.27484583854675293,0.27484583854675293,0.0,0.0,0.0,False,False,False,False,0.016334951219400096,0.9045513301613834,False,none,inf,0.0,0.27484583854675293,0.998990535736084,0.27484583854675293,0.998990535736084,1.997981071472168,0.27484583854675293,1.997981071472168,0.27484583854675293,
10000,ppl_rss_mpc,1000,1,1,4,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9977734088897705,0.26757609844207764,normal,0.0,1.9977734088897705,0.26757609844207764,False,0.0,True,False,,False,0.0,0,0.0,0.45208786634882825,0.0,insufficient_deadlock_window,False,,,,False,False,False,0.0,1.9977734088897705,1.9977734088897705,0.0,0.26757609844207764,0.26757609844207764,0.0,0.0,0.0,False,False,False,False,0.01664124528543721,1.206032737952659,False,none,inf,0.0,0.26757609844207764,0.9988867044448853,0.26757609844207764,0.9988867044448853,1.9977734088897705,0.26757609844207764,1.9977734088897705,0.26757609844207764,
10000,ppl_rss_mpc,1000,1,1,5,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.997534990310669,0.25756752490997314,normal,0.0,1.997534990310669,0.25756752490997314,False,0.0,True,False,,False,0.0,0,0.0,0.6028768406695943,0.0,insufficient_deadlock_window,False,,,,False,False,False,0.0,1.997534990310669,1.997534990310669,0.0,0.25756752490997314,0.25756752490997314,0.0,0.0,0.0,False,False,False,False,0.017043067486084314,1.5079736368426713,False,none,inf,0.0,0.25756752490997314,0.9987674951553345,0.25756752490997314,0.9987674951553345,1.997534990310669,0.25756752490997314,1.997534990310669,0.25756752490997314,
10000,ppl_rss_mpc,1000,1,1,6,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9972467422485352,0.24443650245666504,normal,0.0,1.9972467422485352,0.24443650245666504,False,0.0,True,False,,False,0.0,0,0.0,0.7537263066984407,0.0,insufficient_deadlock_window,False,,,,False,False,False,0.0,1.9972467422485352,1.9972467422485352,0.0,0.24443650245666504,0.24443650245666504,0.0,0.0,0.0,False,False,False,False,0.017540494049923583,1.8104120754226534,False,none,inf,0.0,0.24443650245666504,0.9986233711242676,0.24443650245666504,0.9986233711242676,1.9972467422485352,0.24443650245666504,1.9972467422485352,0.24443650245666504,
10000,ppl_rss_mpc,1000,1,1,7,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9968743324279785,0.22858524322509766,normal,0.0,1.9968743324279785,0.22858524322509766,False,0.0,True,False,,False,0.0,0,0.0,0.9046814165161853,0.0,insufficient_deadlock_window,False,,,,False,False,False,0.0,1.9968743324279785,1.9968743324279785,0.0,0.22858524322509766,0.22858524322509766,0.0,0.0,0.0,False,False,False,False,0.018133517354096795,2.1133034676581524,False,none,inf,0.0,0.22858524322509766,0.9984371662139893,0.22858524322509766,0.9984371662139893,1.9968743324279785,0.22858524322509766,1.9968743324279785,0.22858524322509766,
10000,ppl_rss_mpc,1000,1,1,8,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.996394157409668,0.2104029655456543,normal,0.0,1.996394157409668,0.2104029655456543,False,0.0,True,False,,False,0.0,0,0.0,1.055759172908931,0.0,insufficient_deadlock_window,False,,,,False,False,False,0.0,1.996394157409668,1.996394157409668,0.0,0.2104029655456543,0.2104029655456543,0.0,0.0,0.0,False,False,False,False,0.018822080989453142,2.4166287721591275,False,none,inf,0.0,0.2104029655456543,0.998197078704834,0.2104029655456543,0.998197078704834,1.996394157409668,0.2104029655456543,1.996394157409668,0.2104029655456543,
10000,ppl_rss_mpc,1000,1,1,9,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9957737922668457,0.19029033184051514,normal,0.0,1.9957737922668457,0.19029033184051514,False,0.0,True,False,,False,0.0,0,0.0,1.2069669061589527,0.0,insufficient_deadlock_window,False,,,,False,False,False,0.0,1.9957737922668457,1.9957737922668457,0.0,0.19029033184051514,0.19029033184051514,0.0,0.0,0.0,False,False,False,False,0.019606105678267167,2.7203355213673492,False,none,inf,0.0,0.19029033184051514,0.9978868961334229,0.19029033184051514,0.9978868961334229,1.9957737922668457,0.19029033184051514,1.9957737922668457,0.19029033184051514,
10000,ppl_rss_mpc,1000,1,1,10,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9949679374694824,0.16872835159301758,normal,0.0,1.9949679374694824,0.16872835159301758,False,0.0,True,False,,False,0.16666666666666666,0,1.1321616172790527,1.3583037676797924,0.0,deadlock_conditions_not_met,False,,,,False,False,False,0.0,1.9949679374694824,1.9949679374694824,0.0,0.16872835159301758,0.16872835159301758,0.0,0.0,0.0,False,False,False,False,0.020485525863958194,3.0243254998277975,False,none,inf,0.0,0.16872835159301758,0.9974839687347412,0.16872835159301758,0.9974839687347412,1.9949679374694824,0.16872835159301758,1.9949679374694824,0.16872835159301758,
