ckpt_index,method,env_id,episode,episode_in_env,step,mode,reason,rss_margin,rss_margin_current,rss_margin_min_pred,rss_margin_final_pred,rss_lateral_clearance_min_pred,rss_lateral_clearance_final_pred,predicted_progress,mpc_success,mpc_num_candidates,mpc_num_feasible,mpc_best_cost,fallback_used,cbf_mode,cbf_reason,cbf_action_delta,cbf_acc_safe,cbf_steer_safe,cbf_reference_mode,cbf_reference_action_delta,cbf_reference_acc_safe,cbf_reference_steer_safe,cbf_guard_used,cbf_guard_delta,selective_mpc_enabled,mpc_called,mpc_call_reason,deadlock_risk,deadlock_score,deadlock_counter,deadlock_window_progress,deadlock_window_avg_speed,deadlock_cbf_active_ratio,deadlock_reason,terminal_recoverable,terminal_recovery_reason,recovery_progress,recovery_margin_improvement,blocking_object_final,minimum_risk_stop_used,dynamic_vehicle_detected,action_delta,acc_nominal,acc_safe,acc_delta,steer_nominal,steer_safe,steer_delta,step_cost,cumulative_cost,crash,crash_vehicle,crash_object,out_of_road,route_completion,velocity,filter_applied,object_kind,d_front,rss_distance,env_action_nominal_steer,env_action_nominal_throttle_brake,env_action_safe_steer,env_action_safe_throttle_brake,internal_action_nominal_acc,internal_action_nominal_steer,internal_action_safe_acc,internal_action_safe_steer,adapter_error
6200,ppl_rss_mpc,1000,1,1,1,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9834685325622559,0.3427610397338867,normal,0.0,1.9834685325622559,0.3427610397338867,False,0.0,True,False,,False,0.0,0,0.0,0.0,0.0,insufficient_deadlock_window,False,,,,False,False,False,0.0,1.9834685325622559,1.9834685325622559,0.0,0.3427610397338867,0.3427610397338867,0.0,0.0,0.0,False,False,False,False,0.016009133488896335,0.2990566185763952,False,none,inf,0.0,0.3427610397338867,0.9917342662811279,0.3427610397338867,0.9917342662811279,1.9834685325622559,0.3427610397338867,1.9834685325622559,0.3427610397338867,
6200,ppl_rss_mpc,1000,1,1,2,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.994163990020752,0.29428815841674805,normal,0.0,1.994163990020752,0.29428815841674805,False,0.0,True,False,,False,0.0,0,0.0,0.1495283092881976,0.0,insufficient_deadlock_window,False,,,,False,False,False,0.0,1.994163990020752,1.994163990020752,0.0,0.29428815841674805,0.29428815841674805,0.0,0.0,0.0,False,False,False,False,0.01612338488786013,0.6003893242244108,False,none,inf,0.0,0.29428815841674805,0.997081995010376,0.29428815841674805,0.997081995010376,1.994163990020752,0.29428815841674805,1.994163990020752,0.29428815841674805,
6200,ppl_rss_mpc,1000,1,1,3,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9938387870788574,0.2850518226623535,normal,0.0,1.9938387870788574,0.2850518226623535,False,0.0,True,False,,False,0.0,0,0.0,0.29981531426693536,0.0,insufficient_deadlock_window,False,,,,False,False,False,0.0,1.9938387870788574,1.9938387870788574,0.0,0.2850518226623535,0.2850518226623535,0.0,0.0,0.0,False,False,False,False,0.01633314460200255,0.9012349817930997,False,none,inf,0.0,0.2850518226623535,0.9969193935394287,0.2850518226623535,0.9969193935394287,1.9938387870788574,0.2850518226623535,1.9938387870788574,0.2850518226623535,
6200,ppl_rss_mpc,1000,1,1,4,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9933278560638428,0.27682244777679443,normal,0.0,1.9933278560638428,0.27682244777679443,False,0.0,True,False,,False,0.0,0,0.0,0.45017023114847643,0.0,insufficient_deadlock_window,False,,,,False,False,False,0.0,1.9933278560638428,1.9933278560638428,0.0,0.27682244777679443,0.27682244777679443,0.0,0.0,0.0,False,False,False,False,0.01663815955243077,1.2018793617460275,False,none,inf,0.0,0.27682244777679443,0.9966639280319214,0.27682244777679443,0.9966639280319214,1.9933278560638428,0.27682244777679443,1.9933278560638428,0.27682244777679443,
6200,ppl_rss_mpc,1000,1,1,5,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9927592277526855,0.2660677433013916,normal,0.0,1.9927592277526855,0.2660677433013916,False,0.0,True,False,,False,0.0,0,0.0,0.6005120572679866,0.0,insufficient_deadlock_window,False,,,,False,False,False,0.0,1.9927592277526855,1.9927592277526855,0.0,0.2660677433013916,0.2660677433013916,0.0,0.0,0.0,False,False,False,False,0.017038387051138772,1.5029666222393379,False,none,inf,0.0,0.2660677433013916,0.9963796138763428,0.2660677433013916,0.9963796138763428,1.9927592277526855,0.2660677433013916,1.9927592277526855,0.2660677433013916,
6200,ppl_rss_mpc,1000,1,1,6,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9920825958251953,0.2525423765182495,normal,0.0,1.9920825958251953,0.2525423765182495,False,0.0,True,False,,False,0.0,0,0.0,0.7509211514298785,0.0,insufficient_deadlock_window,False,,,,False,False,False,0.0,1.9920825958251953,1.9920825958251953,0.0,0.2525423765182495,0.2525423765182495,0.0,0.0,0.0,False,False,False,False,0.017533885031849016,1.804508603697553,False,none,inf,0.0,0.2525423765182495,0.9960412979125977,0.2525423765182495,0.9960412979125977,1.9920825958251953,0.2525423765182495,1.9920825958251953,0.2525423765182495,
6200,ppl_rss_mpc,1000,1,1,7,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9912211894989014,0.23601198196411133,normal,0.0,1.9912211894989014,0.23601198196411133,False,0.0,True,False,,False,0.0,0,0.0,0.901433644610975,0.0,insufficient_deadlock_window,False,,,,False,False,False,0.0,1.9912211894989014,1.9912211894989014,0.0,0.23601198196411133,0.23601198196411133,0.0,0.0,0.0,False,False,False,False,0.018124624527700268,2.1064698467943312,False,none,inf,0.0,0.23601198196411133,0.9956105947494507,0.23601198196411133,0.9956105947494507,1.9912211894989014,0.23601198196411133,1.9912211894989014,0.23601198196411133,
6200,ppl_rss_mpc,1000,1,1,8,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9901251792907715,0.21691930294036865,normal,0.0,1.9901251792907715,0.21691930294036865,False,0.0,True,False,,False,0.0,0,0.0,1.0520631698838945,0.0,insufficient_deadlock_window,False,,,,False,False,False,0.0,1.9901251792907715,1.9901251792907715,0.0,0.21691930294036865,0.21691930294036865,0.0,0.0,0.0,False,False,False,False,0.01881052778553871,2.4088200625674303,False,none,inf,0.0,0.21691930294036865,0.9950625896453857,0.21691930294036865,0.9950625896453857,1.9901251792907715,0.21691930294036865,1.9901251792907715,0.21691930294036865,
6200,ppl_rss_mpc,1000,1,1,9,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9887316226959229,0.1956768035888672,normal,0.0,1.9887316226959229,0.1956768035888672,False,0.0,True,False,,False,0.0,0,0.0,1.2028139357376206,0.0,insufficient_deadlock_window,False,,,,False,False,False,0.0,1.9887316226959229,1.9887316226959229,0.0,0.1956768035888672,0.1956768035888672,0.0,0.0,0.0,False,False,False,False,0.019591506380209022,2.7114819943294797,False,none,inf,0.0,0.1956768035888672,0.9943658113479614,0.1956768035888672,0.9943658113479614,1.9887316226959229,0.1956768035888672,1.9887316226959229,0.1956768035888672,
6200,ppl_rss_mpc,1000,1,1,10,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.986959457397461,0.17261886596679688,normal,0.0,1.986959457397461,0.17261886596679688,False,0.0,True,False,,False,0.16666666666666666,0,1.1275954246520996,1.3536807415968066,0.0,deadlock_conditions_not_met,False,,,,False,False,False,0.0,1.986959457397461,1.986959457397461,0.0,0.17261886596679688,0.17261886596679688,0.0,0.0,0.0,False,False,False,False,0.020467474935699167,3.014329613430169,False,none,inf,0.0,0.17261886596679688,0.9934797286987305,0.17261886596679688,0.9934797286987305,1.986959457397461,0.17261886596679688,1.986959457397461,0.17261886596679688,
