ckpt_index,method,env_id,episode,episode_in_env,step,mode,reason,rss_margin,rss_margin_current,rss_margin_min_pred,rss_margin_final_pred,rss_lateral_clearance_min_pred,rss_lateral_clearance_final_pred,predicted_progress,mpc_success,mpc_num_candidates,mpc_num_feasible,mpc_best_cost,fallback_used,cbf_mode,cbf_reason,cbf_action_delta,cbf_acc_safe,cbf_steer_safe,cbf_reference_mode,cbf_reference_action_delta,cbf_reference_acc_safe,cbf_reference_steer_safe,cbf_guard_used,cbf_guard_delta,selective_mpc_enabled,mpc_called,mpc_call_reason,deadlock_risk,deadlock_score,deadlock_counter,deadlock_window_progress,deadlock_window_avg_speed,deadlock_cbf_active_ratio,deadlock_reason,terminal_recoverable,terminal_recovery_reason,recovery_progress,recovery_margin_improvement,blocking_object_final,minimum_risk_stop_used,dynamic_vehicle_detected,action_delta,acc_nominal,acc_safe,acc_delta,steer_nominal,steer_safe,steer_delta,step_cost,cumulative_cost,crash,crash_vehicle,crash_object,out_of_road,route_completion,velocity,filter_applied,object_kind,d_front,rss_distance,env_action_nominal_steer,env_action_nominal_throttle_brake,env_action_safe_steer,env_action_safe_throttle_brake,internal_action_nominal_acc,internal_action_nominal_steer,internal_action_safe_acc,internal_action_safe_steer,adapter_error
6000,ppl_rss_mpc,1000,1,1,1,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9793081283569336,0.3136148452758789,normal,0.0,1.9793081283569336,0.3136148452758789,False,0.0,True,False,,False,0.0,0,0.0,0.0,0.0,insufficient_deadlock_window,False,,,,False,False,False,0.0,1.9793081283569336,1.9793081283569336,0.0,0.3136148452758789,0.3136148452758789,0.0,0.0,0.0,False,False,False,False,0.01600913958718291,0.29890544684295717,False,none,inf,0.0,0.3136148452758789,0.9896540641784668,0.3136148452758789,0.9896540641784668,1.9793081283569336,0.3136148452758789,1.9793081283569336,0.3136148452758789,
6000,ppl_rss_mpc,1000,1,1,2,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9926776885986328,0.2640300989151001,normal,0.0,1.9926776885986328,0.2640300989151001,False,0.0,True,False,,False,0.0,0,0.0,0.14945272342147858,0.0,insufficient_deadlock_window,False,,,,False,False,False,0.0,1.9926776885986328,1.9926776885986328,0.0,0.2640300989151001,0.2640300989151001,0.0,0.0,0.0,False,False,False,False,0.016123483985016958,0.600509860977501,False,none,inf,0.0,0.2640300989151001,0.9963388442993164,0.2640300989151001,0.9963388442993164,1.9926776885986328,0.2640300989151001,1.9926776885986328,0.2640300989151001,
6000,ppl_rss_mpc,1000,1,1,3,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9922575950622559,0.2555793523788452,normal,0.0,1.9922575950622559,0.2555793523788452,False,0.0,True,False,,False,0.0,0,0.0,0.2998051026068194,0.0,insufficient_deadlock_window,False,,,,False,False,False,0.0,1.9922575950622559,1.9922575950622559,0.0,0.2555793523788452,0.2555793523788452,0.0,0.0,0.0,False,False,False,False,0.016333579104920944,0.9016734061431603,False,none,inf,0.0,0.2555793523788452,0.9961287975311279,0.2555793523788452,0.9961287975311279,1.9922575950622559,0.2555793523788452,1.9922575950622559,0.2555793523788452,
6000,ppl_rss_mpc,1000,1,1,4,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9915902614593506,0.24836242198944092,normal,0.0,1.9915902614593506,0.24836242198944092,False,0.0,True,False,,False,0.0,0,0.0,0.4502721784909046,0.0,insufficient_deadlock_window,False,,,,False,False,False,0.0,1.9915902614593506,1.9915902614593506,0.0,0.24836242198944092,0.24836242198944092,0.0,0.0,0.0,False,False,False,False,0.016639217605151357,1.202623674338228,False,none,inf,0.0,0.24836242198944092,0.9957951307296753,0.24836242198944092,0.9957951307296753,1.9915902614593506,0.24836242198944092,1.9915902614593506,0.24836242198944092,
6000,ppl_rss_mpc,1000,1,1,5,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.990849256515503,0.23842501640319824,normal,0.0,1.990849256515503,0.23842501640319824,False,0.0,True,False,,False,0.0,0,0.0,0.6007424776603693,0.0,insufficient_deadlock_window,False,,,,False,False,False,0.0,1.990849256515503,1.990849256515503,0.0,0.23842501640319824,0.23842501640319824,0.0,0.0,0.0,False,False,False,False,0.017040347650272313,1.5039040936717027,False,none,inf,0.0,0.23842501640319824,0.9954246282577515,0.23842501640319824,0.9954246282577515,1.990849256515503,0.23842501640319824,1.990849256515503,0.23842501640319824,
6000,ppl_rss_mpc,1000,1,1,6,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.989976406097412,0.22541654109954834,normal,0.0,1.989976406097412,0.22541654109954834,False,0.0,True,False,,False,0.0,0,0.0,0.7512694136622583,0.0,insufficient_deadlock_window,False,,,,False,False,False,0.0,1.989976406097412,1.989976406097412,0.0,0.22541654109954834,0.22541654109954834,0.0,0.0,0.0,False,False,False,False,0.017537013452861475,1.805540220257195,False,none,inf,0.0,0.22541654109954834,0.994988203048706,0.22541654109954834,0.994988203048706,1.989976406097412,0.22541654109954834,1.989976406097412,0.22541654109954834,
6000,ppl_rss_mpc,1000,1,1,7,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.988877773284912,0.2096402645111084,normal,0.0,1.988877773284912,0.2096402645111084,False,0.0,True,False,,False,0.0,0,0.0,0.9018795288901064,0.0,insufficient_deadlock_window,False,,,,False,False,False,0.0,1.988877773284912,1.988877773284912,0.0,0.2096402645111084,0.2096402645111084,0.0,0.0,0.0,False,False,False,False,0.018129204340917335,2.107473800789309,False,none,inf,0.0,0.2096402645111084,0.994438886642456,0.2096402645111084,0.994438886642456,1.988877773284912,0.2096402645111084,1.988877773284912,0.2096402645111084,
6000,ppl_rss_mpc,1000,1,1,8,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9874844551086426,0.1917576789855957,normal,0.0,1.9874844551086426,0.1917576789855957,False,0.0,True,False,,False,0.0,0,0.0,1.0525788128775067,0.0,insufficient_deadlock_window,False,,,,False,False,False,0.0,1.9874844551086426,1.9874844551086426,0.0,0.1917576789855957,0.1917576789855957,0.0,0.0,0.0,False,False,False,False,0.018816856282430874,2.409639310254479,False,none,inf,0.0,0.1917576789855957,0.9937422275543213,0.1917576789855957,0.9937422275543213,1.9874844551086426,0.1917576789855957,1.9874844551086426,0.1917576789855957,
6000,ppl_rss_mpc,1000,1,1,9,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9857404232025146,0.1724853515625,normal,0.0,1.9857404232025146,0.1724853515625,False,0.0,True,False,,False,0.0,0,0.0,1.203363312586059,0.0,insufficient_deadlock_window,False,,,,False,False,False,0.0,1.9857404232025146,1.9857404232025146,0.0,0.1724853515625,0.1724853515625,0.0,0.0,0.0,False,False,False,False,0.019599877803103474,2.7119242902141916,False,none,inf,0.0,0.1724853515625,0.9928702116012573,0.1724853515625,0.9928702116012573,1.9857404232025146,0.1724853515625,1.9857404232025146,0.1724853515625,
6000,ppl_rss_mpc,1000,1,1,10,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.983548641204834,0.15170907974243164,normal,0.0,1.983548641204834,0.15170907974243164,False,0.0,True,False,,False,0.16666666666666666,0,1.130213737487793,1.3542194103488723,0.0,deadlock_conditions_not_met,False,,,,False,False,False,0.0,1.983548641204834,1.983548641204834,0.0,0.15170907974243164,0.15170907974243164,0.0,0.0,0.0,False,False,False,False,0.020478162182920093,3.0142154089749713,False,none,inf,0.0,0.15170907974243164,0.991774320602417,0.15170907974243164,0.991774320602417,1.983548641204834,0.15170907974243164,1.983548641204834,0.15170907974243164,
